,ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
1791,A-2940,"ethyl 3,4-dihydroxybenzoate","InChI=1S/C9H10O4/c1-2-13-9(12)6-3-4-7(10)8(11)5-6/h3-5,10-11H,2H2,1H3",KBPUBCVJHFXPOC-UHFFFAOYSA-N,CCOC(=O)c1ccc(O)c(O)c1,-1.855655062,0.0,1.0,G1,182.175,1.2745,45.7281,13.0,4.0,2.0,4.0,2.0,70.0,1.0,0.0,0.0,1.0,66.76,75.3897643,2.902949211,319.3907823
408,A-697,"Butanal, reaction products with aniline","InChI=1S/C6H7N.C4H8O/c7-6-4-2-1-3-5-6;1-2-3-4-5/h1-5H,7H2;4H,2-3H2,1H3",SRGBNANKQPZXFZ-UHFFFAOYSA-N,CCCC=O.Nc1ccccc1,-4.50210133,0.0,1.0,G1,165.236,2.2542,51.8264,12.0,2.0,1.0,2.0,2.0,66.0,1.0,0.0,0.0,1.0,43.09,73.39841553,2.17e-07,196.2533698
5545,B-2423,"propionic acid, 3-propoxy-, methyl ester","InChI=1S/C7H14O3/c1-3-5-10-6-4-7(8)9-2/h3-6H2,1-2H3",DMHHINXESLPPMV-UHFFFAOYSA-N,CCCOCCC(=O)OC,-0.6334,0.0,1.0,G1,146.186,0.9761,37.743,10.0,3.0,0.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,35.53,61.31751627,2.961775606,90.85200901
3987,B-534,1-bromo-3-methylbutane,"InChI=1S/C5H11Br/c1-5(2)3-4-6/h5H,3-4H2,1-2H3",YXZFFTJAHVMMLF-UHFFFAOYSA-N,CC(C)CCBr,-2.886,0.0,1.0,G1,151.047,2.4274,33.249,6.0,0.0,0.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,48.06656709,2.627214848,25.11941548
6182,B-3143,"2,2',3,4,5,6'-hexachlorobiphenyl",InChI=1S/C12H4Cl6/c13-6-2-1-3-7(14)9(6)5-4-8(15)11(17)12(18)10(5)16/h1-4H,UQPQKLGBEKEZBV-UHFFFAOYSA-N,Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)cccc2Cl,-8.13,0.0,1.0,G1,360.882,7.274,81.938,18.0,0.0,0.0,6.0,1.0,94.0,2.0,0.0,0.0,2.0,0.0,134.3080947,2.803305788,600.2000799
9084,F-276,"3,4,5,6-tetrachlorobenzene-1,2-diol",InChI=1S/C6H2Cl4O2/c7-1-2(8)4(10)6(12)5(11)3(1)9/h11-12H,RRBMVWQICIXSEO-UHFFFAOYSA-N,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1O,-3.55,0.70645,2.0,G2,247.892,3.7114,49.8116,12.0,2.0,2.0,6.0,0.0,66.0,1.0,0.0,0.0,1.0,40.46,88.23293553,3.603567451,231.8128652
5827,B-2745,propetamphos,"InChI=1S/C10H20NO4PS/c1-6-11-16(17,13-5)15-9(4)7-10(12)14-8(2)3/h7-8H,6H2,1-5H3,(H,11,17)/b9-7-",BZNDWPRGXNILMS-CLFYSBASSA-N,CCN[P](=S)(OC)OC(/C)=C\C(=O)OC(C)C,-3.4078,0.0,1.0,G1,281.314,2.3388,71.0407,17.0,5.0,1.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,56.79,107.7356142,4.503497672,330.2675874
1238,A-2142,"3,7-dimethyloct-6-en-1-yl (2E)-2-methylbut-2-enoate","InChI=1S/C15H26O2/c1-6-14(5)15(16)17-11-10-13(4)9-7-8-12(2)3/h6,8,13H,7,9-11H2,1-5H3/b14-6+",UCFQYMKLDPWFHZ-MKMNVTDBSA-N,C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C,-5.791792689,0.0,1.0,G1,238.371,4.2684,72.836,17.0,2.0,0.0,2.0,7.0,98.0,0.0,0.0,0.0,0.0,26.3,105.7443019,3.679636507,283.2969451
8341,C-2368,8-styrylcaffeine,"InChI=1S/C16H16N4O2/c1-18-12(10-9-11-7-5-4-6-8-11)17-14-13(18)15(21)20(3)16(22)19(14)2/h4-10H,1-3H3/b10-9+",OBOGEXJSNUIECN-MDZDMXLPSA-N,CN1C(=O)N(C)C2=C([N](C)C(=N2)\C=C\C3=CC=CC=C3)C1=O,-5.55,0.0,1.0,G1,296.33,1.1411,86.566,22.0,6.0,0.0,6.0,2.0,112.0,3.0,0.0,0.0,3.0,61.82,126.1263324,2.214138802,990.8882051
9829,G-958,Phoxim,"InChI=1S/C12H15N2O3PS/c1-3-15-18(19,16-4-2)17-14-12(10-13)11-8-6-5-7-9-11/h5-9H,3-4H2,1-2H3",ATROHALUCMTWTB-UHFFFAOYSA-N,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.862,0.0,1.0,G1,298.304,3.22838,77.214,19.0,6.0,0.0,7.0,7.0,102.0,1.0,0.0,0.0,1.0,63.84,117.5835603,2.880950754,503.4558227
3828,B-284,pindone,"InChI=1S/C14H14O3/c1-14(2,3)13(17)10-11(15)8-6-4-5-7-9(8)12(10)16/h4-7,10H,1-3H3",RZKYEQDPDZUERB-UHFFFAOYSA-N,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.107,0.0,1.0,G1,230.263,2.297,63.055,17.0,3.0,0.0,3.0,1.0,88.0,1.0,0.0,1.0,2.0,51.21,99.82967518,2.473696164,485.5140143
7738,C-1391,naproxen carbamoylmethyl ester;  naproxen  ester va,"InChI=1S/C16H17NO4/c1-10(16(19)21-9-15(17)18)11-3-4-13-8-14(20-2)6-5-12(13)7-11/h3-8,10H,9H2,1-2H3,(H2,17,18)",COCAVGOWOPNYOD-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(N)=O,-3.93,0.0,1.0,G1,287.315,1.9804,79.0684,21.0,4.0,1.0,5.0,5.0,110.0,2.0,0.0,0.0,2.0,78.62,122.1927457,2.214435928,681.0313536
1869,A-3073,octadec-2-enylsuccinic acid,"InChI=1S/C22H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20(22(25)26)19-21(23)24/h16-17,20H,2-15,18-19H2,1H3,(H,23,24)(H,25,26)/b17-16+",OVQJAEGJPUEXQD-WUKNDPDISA-N,CCCCCCCCCCCCCCC/C=C/CC(CC(O)=O)C(O)=O,-6.964445851,0.770477404,2.0,G2,368.558,6.5895,107.4476,26.0,2.0,2.0,4.0,19.0,152.0,0.0,0.0,0.0,0.0,74.6,159.6249441,3.369474084,376.3385372
6991,B-4322,pyrazolynate,"InChI=1S/C19H16Cl2N2O4S/c1-11-4-7-14(8-5-11)28(25,26)27-19-17(12(2)22-23(19)3)18(24)15-9-6-13(20)10-16(15)21/h4-10H,1-3H3",ASRAWSBMDXVNLX-UHFFFAOYSA-N,Cn1nc(C)c(C(=O)c2ccc(Cl)cc2Cl)c1O[S](=O)(=O)c3ccc(C)cc3,-6.8946,0.0,1.0,G1,439.32,4.34244,106.8323,28.0,6.0,0.0,9.0,5.0,146.0,3.0,0.0,0.0,3.0,78.26,172.3285955,2.060272558,1169.389463
3849,B-311,"benzoic acid, 2-hydroxy-, 3-methylbutyl ester","InChI=1S/C12H16O3/c1-9(2)7-8-15-12(14)10-5-3-4-6-11(10)13/h3-6,9,13H,7-8H2,1-2H3",PMGCQNGBLMMXEW-UHFFFAOYSA-N,CC(C)CCOC(=O)c1ccccc1O,-3.1572,0.0,1.0,G1,208.257,2.5951,57.8443,15.0,3.0,1.0,3.0,4.0,82.0,1.0,0.0,0.0,1.0,46.53,89.69035689,2.508664477,331.3940461
9763,G-339,5-Ethyl-5-isopropylbarbituric acid,"InChI=1S/C9H14N2O3/c1-4-9(5(2)3)6(12)10-8(14)11-7(9)13/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",HHLXJTDUHFBYAU-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148,0.0332,2.0,G3,198.222,0.4048,49.2434,14.0,3.0,2.0,5.0,2.0,78.0,0.0,1.0,1.0,1.0,75.27,82.23724746,3.105798017,276.4321921
6160,B-3118,"cyclopentanecarbonitrile, 1-methyl-2-oxo-","InChI=1S/C7H9NO/c1-7(5-8)4-2-3-6(7)9/h2-4H2,1H3",KJRMGWZKDHKBCY-UHFFFAOYSA-N,CC1(CCCC1=O)C#N,0.9095,0.0,1.0,G1,123.155,1.26928,32.578,9.0,2.0,0.0,2.0,0.0,48.0,0.0,1.0,1.0,1.0,40.86,54.47717434,2.822699694,179.8453973
3650,A-6095,gold,InChI=1S/Au,PCHJSUWPFVWCPO-UHFFFAOYSA-N,[Au],-8.817272216,0.0,1.0,G1,196.967,-0.0025,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,23.00188061,0.0,0.0
4707,B-1472,"2(1h)-pyridinone, 1-methyl-","InChI=1S/C6H7NO/c1-7-5-3-2-4-6(7)8/h2-5H,1H3",DVVGIUUJYPYENY-UHFFFAOYSA-N,CN1C=CC=CC1=O,0.9621,0.0,1.0,G1,109.128,0.3853,31.683,8.0,2.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,22.0,47.3874868,3.346607391,225.9701865
1908,A-3144,1-[(2-hydroxypropyl)amino]propan-2-ol,"InChI=1S/C6H15NO2/c1-5(8)3-7-4-6(2)9/h5-9H,3-4H2,1-2H3",LVTYICIALWPMFW-UHFFFAOYSA-N,CC(O)CNCC(C)O,0.815044373,0.175085035,3.0,G5,133.191,-0.6624,36.2313,9.0,3.0,3.0,3.0,4.0,56.0,0.0,0.0,0.0,0.0,52.49,55.70229129,2.914658626,56.07820003
4330,B-1015,"ethanone, 1-(4-hydroxy-3-methoxyphenyl)-","InChI=1S/C9H10O3/c1-6(10)7-3-4-8(11)9(5-7)12-2/h3-5,11H,1-2H3",DFYRUELUNQRZTB-UHFFFAOYSA-N,COc1cc(ccc1O)C(C)=O,-1.5216,0.0,1.0,G1,166.176,1.6034,44.6633,12.0,3.0,1.0,3.0,2.0,64.0,1.0,0.0,0.0,1.0,46.53,70.59553054,3.13430025,304.6419995
2015,A-3328,butan-1-ol,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,-0.050409053,0.028901331,3.0,G5,74.123,0.7788,21.9938,5.0,1.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,20.23,32.62831112,2.190609687,11.11941548
2618,A-4402,"diethyl pyridine-2,4-dicarboxylate","InChI=1S/C11H13NO4/c1-3-15-10(13)8-5-6-12-9(7-8)11(14)16-4-2/h5-7H,3-4H2,1-2H3",MUUDQLHCIAOWPR-UHFFFAOYSA-N,CCOC(=O)c1ccnc(c1)C(=O)OCC,-1.2184149,0.0,1.0,G1,223.228,1.435,56.15,16.0,5.0,0.0,5.0,4.0,86.0,1.0,0.0,0.0,1.0,65.49,93.39083845,2.860017286,356.0758819
1959,A-3230,"N,N-dimethylmethanaminium chloride",InChI=1S/C3H9N.ClH/c1-4(2)3;/h1-3H3;1H,SZYJELPVAFJOGJ-UHFFFAOYSA-N,[H+].[Cl-].CN(C)C,0.899333987,0.0,1.0,G1,95.573,-2.7057,20.723,5.0,1.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,3.24,40.86686055,-4.5e-08,15.509775
7115,B-4515,"2-amino-4,6-dinitrophenol","InChI=1S/C6H5N3O5/c7-4-1-3(8(11)12)2-5(6(4)10)9(13)14/h1-2,10H,7H2",QXYMVUZOGFVPGH-UHFFFAOYSA-N,Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2.4862,0.166604395,2.0,G3,199.122,0.7908,45.828,14.0,6.0,2.0,8.0,2.0,74.0,1.0,0.0,0.0,1.0,132.53,76.87147901,3.427504478,416.1731577
439,A-761,1-[(2-tert-butylcyclohexyl)oxy]butan-2-ol,"InChI=1S/C14H28O2/c1-5-11(15)10-16-13-9-7-6-8-12(13)14(2,3)4/h11-13,15H,5-10H2,1-4H3",GQBVHGLNSHPKPG-UHFFFAOYSA-N,CCC(O)COC1CCCCC1C(C)(C)C,-3.698734262,0.0,1.0,G1,228.376,3.3788,67.4508,16.0,2.0,1.0,2.0,4.0,96.0,0.0,1.0,1.0,1.0,29.46,100.3854463,2.474073273,195.4022473
7386,C-617,ganciclovir,"InChI=1S/C9H13N5O4/c10-9-12-7-6(8(17)13-9)11-3-14(7)4-18-5(1-15)2-16/h3,5,15-16H,1-2,4H2,(H3,10,12,13,17)",IRSCQMHQWWYFCW-UHFFFAOYSA-N,NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1,-1.77,0.0,1.0,G1,255.234,-1.9709,61.6057,18.0,8.0,4.0,9.0,5.0,98.0,2.0,0.0,0.0,2.0,139.28,100.8543375,2.265207859,588.145787
9533,F-914,"5-(ethylaminomethyl)thieno[3,2-d]furan-2-sulfonamide","InChI=1S/C9H12N2O3S2/c1-2-11-5-7-3-6-4-8(16(10,12)13)14-9(6)15-7/h3-4,11H,2,5H2,1H3,(H2,10,12,13)",QFENMVVNIJTSNC-UHFFFAOYSA-N,CCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-1.04,0.0,1.0,G1,260.34,1.2512,62.8449,16.0,5.0,2.0,7.0,4.0,88.0,2.0,0.0,0.0,2.0,85.33,97.2931153,2.332815679,565.8235745
8171,C-2134,equilenin,"InChI=1S/C18H18O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h2-5,10,16,19H,6-9H2,1H3",PDRGHUMCVRDZLQ-UHFFFAOYSA-N,CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2=O,-4.96,0.1418,2.0,G3,266.34,3.9444,79.0228,20.0,2.0,1.0,2.0,0.0,102.0,2.0,1.0,2.0,4.0,37.3,117.9766981,1.949840715,731.5207964
564,A-1004,"2,4-di-tert-butylphenol","InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-3.796046333,0.012773167,2.0,G3,206.329,3.9872,65.5068,15.0,1.0,1.0,1.0,0.0,84.0,1.0,0.0,0.0,1.0,20.23,93.14517379,3.299357946,350.5819417
5198,B-2030,fenclorim,InChI=1S/C10H6Cl2N2/c11-8-6-9(12)14-10(13-8)7-4-2-1-3-5-7/h1-6H,NRFQZTCQAYEXEE-UHFFFAOYSA-N,Clc1cc(Cl)nc(n1)c2ccccc2,-4.9544,0.0,1.0,G1,225.078,3.4504,57.488,14.0,2.0,0.0,4.0,1.0,70.0,2.0,0.0,0.0,2.0,25.78,91.53432574,2.52130359,422.8799158
7387,C-618,"2,3-dimethyl-2,3-dihydro-1h-imidazo[5,1b]quinazolin-9-one; 2,3-dimethylimidazoquinazolone","InChI=1S/C12H13N3O/c1-8-11-13-10-6-4-3-5-9(10)12(16)15(11)7-14(8)2/h3-6,8H,7H2,1-2H3",GYHGUZNRWIIXIG-UHFFFAOYSA-N,CC1N(C)CN2C(=O)C3=C(C=CC=C3)N=C12,0.03,0.0,1.0,G1,215.256,1.3604,62.181,16.0,4.0,0.0,4.0,0.0,82.0,2.0,0.0,1.0,3.0,38.13,93.13762817,2.404541008,617.1802494
9591,F-1020,"5-ethenyl-5-(2-methylpropyl)-1,3-diazinane-2,4,6-trione","InChI=1S/C10H14N2O3/c1-4-10(5-6(2)3)7(13)11-9(15)12-8(10)14/h4,6H,1,5H2,2-3H3,(H2,11,12,13,14,15)",QCIGGTDJLCAYJE-UHFFFAOYSA-N,C=CC1(CC(C)C)C(=O)NC(=O)NC1=O,-2.12,0.0,1.0,G1,210.233,0.5709,53.7664,15.0,3.0,2.0,5.0,3.0,82.0,0.0,1.0,1.0,1.0,75.27,87.91258654,3.049372136,313.5592024
1829,A-2988,amino(imino)methanaminium nitrate,"InChI=1S/CH5N3.HNO3/c2*2-1(3)4/h(H5,2,3,4);(H,2,3,4)",CNUNWZZSUJPAHX-UHFFFAOYSA-N,NC(N)=N.O[N+]([O-])=O,0.010251263,0.0,1.0,G1,122.084,-1.50913,24.8824,8.0,3.0,4.0,7.0,0.0,48.0,0.0,0.0,0.0,0.0,139.26,44.51146255,0.0,69.28421252
3370,A-5541,dodecane-1-thiol,"InChI=1S/C12H26S/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3",WNAHIZMDSQCWRP-UHFFFAOYSA-N,CCCCCCCCCCCCS,-7.573831768,0.0,1.0,G1,202.407,4.8371,65.697,13.0,1.0,1.0,1.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,89.90868095,2.758149818,71.19366194
2911,A-4874,"6-[(3-{[(6-carboxycyclohex-3-en-1-yl)carbonyl]oxy}-2,2-dimethylpropoxy)carbonyl]cyclohex-3-ene-1-carboxylate","InChI=1S/C13H18O4/c1-13(2)7-16-11(14)9-5-3-4-6-10(9)12(15)17-8-13/h3-4,9-10H,5-8H2,1-2H3",ZNLDISJPOBTICN-UHFFFAOYSA-N,CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,-3.004181056,0.0,1.0,G1,238.283,1.695,61.053,17.0,4.0,0.0,4.0,0.0,94.0,0.0,1.0,2.0,2.0,52.6,100.9674257,2.205513642,324.4309632
2214,A-3661,1-phenylethanamine,"InChI=1S/C8H11N/c1-7(9)8-5-3-2-4-6-8/h2-7H,9H2,1H3/t7-/m0/s1",RQEUFEKYXDPUSK-ZETCQYMHSA-N,C[C@H](N)c1ccccc1,-0.460192409,0.0,1.0,G1,121.183,1.7063,39.0444,9.0,1.0,1.0,1.0,1.0,48.0,1.0,0.0,0.0,1.0,26.02,55.50117805,2.848234051,167.1823264
6010,B-2951,"2,2',3,3',4,5,5'-heptachlorobiphenyl",InChI=1S/C12H3Cl7/c13-4-1-5(9(16)7(14)2-4)6-3-8(15)11(18)12(19)10(6)17/h1-3H,HOPMUCXYRNOABF-UHFFFAOYSA-N,Clc1cc(Cl)c(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-9.1,0.0,1.0,G1,395.327,7.9274,86.948,19.0,0.0,0.0,7.0,1.0,100.0,2.0,0.0,0.0,2.0,0.0,144.6113609,2.798985126,663.8579667
1852,A-3029,2-(2-methylphenoxymethyl)oxirane,"InChI=1S/C10H12O2/c1-8-4-2-3-5-10(8)12-7-9-6-11-9/h2-5,9H,6-7H2,1H3",KFUSXMDYOPXKKT-UHFFFAOYSA-N,Cc1ccccc1OCC2CO2,-2.291104446,0.0,1.0,G1,164.204,1.77262,46.414,12.0,2.0,0.0,2.0,3.0,64.0,1.0,1.0,1.0,2.0,21.76,72.11243088,1.960480417,266.2960188
3741,B-137,hypoxanthine,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",FDGQSTZJBFJUBT-UHFFFAOYSA-N,O=C1N=CNc2nc[nH]c12,-2.2888,0.0,1.0,G1,136.114,-0.3538,34.5094,10.0,3.0,2.0,5.0,0.0,50.0,2.0,0.0,0.0,2.0,74.43,55.14269412,3.09291205,400.9401974
9553,F-969,"4-amino-N-(4-methyl-1,3-thiazol-2-yl)benzenesulfonamide","InChI=1S/C10H11N3O2S2/c1-7-6-16-10(12-7)13-17(14,15)9-4-2-8(11)3-5-9/h2-6H,11H2,1H3,(H,12,13)",KJVQYDYPDFFJMP-UHFFFAOYSA-N,CC1=CSC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,-2.91,0.557514024,3.0,G4,269.351,1.83452,68.5139,17.0,5.0,2.0,7.0,3.0,90.0,2.0,0.0,0.0,2.0,85.08,103.3639795,2.276726284,617.2554969
3815,B-263,"benzenesulfonamide, 4-amino-n-[5-(1-methylethyl)","InChI=1S/C11H14N4O2S2/c1-7(2)10-13-14-11(18-10)15-19(16,17)9-5-3-8(12)4-6-9/h3-7H,12H2,1-2H3,(H,14,15)",OPIGMRDAPFQALU-UHFFFAOYSA-N,CC(C)c1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.4141,0.0,1.0,G1,298.393,2.0445,75.6609,19.0,6.0,2.0,8.0,4.0,102.0,2.0,0.0,0.0,2.0,97.97,115.2819652,2.229044698,662.2585619
5693,B-2591,"1,2-hexanediol, 2-butyl-1phenyl-","InChI=1S/C16H26O2/c1-3-5-12-16(18,13-6-4-2)15(17)14-10-8-7-9-11-14/h7-11,15,17-18H,3-6,12-13H2,1-2H3",MGJOTHOXCFYBTC-UHFFFAOYSA-N,CCCCC(O)(CCCC)C(O)c1ccccc1,-3.2225,0.0,1.0,G1,250.382,3.8315,75.4016,18.0,2.0,2.0,2.0,8.0,102.0,1.0,0.0,0.0,1.0,40.46,110.6692918,2.803654524,313.1286622
2235,A-3702,"1,3,3-trimethyl-5-oxocyclohexane-1-carbonitrile","InChI=1S/C10H15NO/c1-9(2)4-8(12)5-10(3,6-9)7-11/h4-6H2,1-3H3",JJDFVIDVSCYKDS-UHFFFAOYSA-N,CC1(C)CC(=O)CC(C)(C1)C#N,-1.54049772,0.00673727,2.0,G3,165.236,2.29548,46.359,12.0,2.0,0.0,2.0,0.0,66.0,0.0,1.0,1.0,1.0,40.86,73.57200069,2.855361387,249.0544192
4100,B-725,ethyl nonanoate,"InChI=1S/C11H22O2/c1-3-5-6-7-8-9-10-11(12)13-4-2/h3-10H2,1-2H3",BYEVBITUADOIGY-UHFFFAOYSA-N,CCCCCCCCC(=O)OCC,-3.8007,0.0,1.0,G1,186.295,3.3001,54.626,13.0,2.0,0.0,2.0,8.0,78.0,0.0,0.0,0.0,0.0,26.3,81.6637395,3.021081246,121.2586864
1343,A-2329,potassium dodecyl hydrogen phosphate,"InChI=1S/C12H27O4P.K/c1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15;/h2-12H2,1H3,(H2,13,14,15);/q;+1/p-1",MJHORFXTDAGQEU-UHFFFAOYSA-M,[K+].CCCCCCCCCCCCO[P](O)([O-])=O,-3.784486057,0.0,1.0,G1,304.408,0.3886,67.6213,18.0,3.0,1.0,6.0,12.0,104.0,0.0,0.0,0.0,0.0,69.59,153.9278024,0.0,208.2540912
7606,C-1119,lomustine,"InChI=1S/C9H16ClN3O2/c10-6-7-13(12-15)9(14)11-8-4-2-1-3-5-8/h8H,1-7H2,(H,11,14)",GQYIWUVLTXOXAJ-UHFFFAOYSA-N,ClCCN(N=O)C(=O)NC1CCCCC1,-3.37,0.0,1.0,G1,233.699,2.2509,58.6257,15.0,3.0,1.0,6.0,4.0,86.0,0.0,1.0,1.0,1.0,61.77,94.09230897,2.341813687,219.4029964
2705,A-4524,"N,N-dimethylacetamide",InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,FXHOOIRPVKKKFG-UHFFFAOYSA-N,CN(C)C(C)=O,1.059872163,0.025063918,2.0,G3,87.122,0.0945,24.368,6.0,1.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,20.31,37.75543314,3.257586161,58.56842503
4042,B-633,diethylene glycol monomethyl ether,"InChI=1S/C5H12O3/c1-7-4-5-8-3-2-6/h6H,2-5H2,1H3",SBASXUCJHJRPEV-UHFFFAOYSA-N,COCCOCCO,0.9203,0.0,1.0,G1,120.148,-0.3583,29.7808,8.0,3.0,1.0,3.0,5.0,50.0,0.0,0.0,0.0,0.0,38.69,49.2203437,2.530060457,32.65502203
7538,C-979,"6-hydroxy-6,7-dihydro-5h-2-sulfamoylthieno[3,2-b]thiopyran-4,4-dioxide","InChI=1S/C7H9NO5S3/c8-16(12,13)7-2-6-5(14-7)1-4(9)3-15(6,10)11/h2,4,9H,1,3H2,(H2,8,12,13)",ZGRYQDHDZGJMNF-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC2=C(CC(O)C[S]2(=O)=O)S1,-1.59,0.0,1.0,G1,283.352,-0.9138,57.4558,16.0,6.0,2.0,9.0,1.0,90.0,1.0,0.0,1.0,2.0,114.53,96.6810603,2.655730103,626.9796172
7104,B-4501,sulfaphenazole,"InChI=1S/C15H14N4O2S/c16-12-6-8-14(9-7-12)22(20,21)18-15-10-11-17-19(15)13-4-2-1-3-5-13/h1-11,18H,16H2",QWCJHSGMANYXCW-UHFFFAOYSA-N,Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,-2.3213,0.0,1.0,G1,314.37,2.2553,85.2269,22.0,5.0,2.0,7.0,4.0,112.0,3.0,0.0,0.0,3.0,90.01,127.8033538,1.940404328,871.4206209
8716,E-208,"2,2',4,4',6,6'-PCB",InChI=1S/C12H4Cl6/c13-5-1-7(12(18)10(17)4-5)11-8(15)2-6(14)3-9(11)16/h1-4H,CTVRBEKNQHJPLX-UHFFFAOYSA-N,Clc1c(Cl)cc(Cl)cc1c2c(Cl)cc(Cl)cc2Cl,-8.71,0.0,1.0,G1,360.882,7.274,81.938,18.0,0.0,0.0,6.0,1.0,94.0,2.0,0.0,0.0,2.0,0.0,134.3080947,2.771654121,597.2000799
8633,D-1767,"2(3h)-furanone, 5-methyl-","InChI=1S/C5H6O2/c1-4-2-3-5(6)7-4/h2H,3H2,1H3",QOTQFLOTGBBMEX-UHFFFAOYSA-N,CC1=CCC(=O)O1,-0.293,0.0,1.0,G1,98.101,0.8371,24.466,7.0,2.0,0.0,2.0,0.0,38.0,0.0,0.0,1.0,1.0,26.3,41.77865263,2.580318136,124.041844
4138,B-774,npa (naptalam),"InChI=1S/C18H13NO3/c20-17(14-9-3-4-10-15(14)18(21)22)19-16-11-5-7-12-6-1-2-8-13(12)16/h1-11H,(H,19,20)(H,21,22)",JXTHEWSKYLZVJC-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633,0.0,1.0,G1,291.306,3.7903,85.3025,22.0,2.0,2.0,4.0,3.0,108.0,3.0,0.0,0.0,3.0,66.4,126.5671862,1.992486095,865.5950843
278,A-469,ethyl 2-ethylhexanoate,"InChI=1S/C10H20O2/c1-4-7-8-9(5-2)10(11)12-6-3/h9H,4-8H2,1-3H3",YXAGIRHBJJLWHW-UHFFFAOYSA-N,CCCCC(CC)C(=O)OCC,-3.423291255,0.0,1.0,G1,172.268,2.7659,49.939,12.0,2.0,0.0,2.0,6.0,72.0,0.0,0.0,0.0,0.0,26.3,75.29879739,3.706707862,121.0069869
2048,A-3377,disodium 3-[(3-sulfonatopropyl)disulfanyl]propane-1-sulfonate,"InChI=1S/C6H14O6S4.2Na/c7-15(8,9)5-1-3-13-14-4-2-6-16(10,11)12;;/h1-6H2,(H,7,8,9)(H,10,11,12);;/q;2*+1/p-2",WIYCQLLGDNXIBA-UHFFFAOYSA-L,[Na+].[Na+].[O-][S](=O)(=O)CCCSSCCC[S]([O-])(=O)=O,0.228652636,0.0,1.0,G1,354.404,-5.7536,63.2784,18.0,8.0,0.0,12.0,9.0,98.0,0.0,0.0,0.0,0.0,114.4,160.294215,-1.12e-06,342.881591
